,sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment
3265,S003266,CUST00540,P002,Smartphone,Electronics,25000,3,2022-07-15,75000,38,Male,North,Corporate,1,34,2023-01-24,Product quality could be better.,Neutral
3266,S003267,CUST01822,P004,Desk,Furniture,12000,1,2020-05-12,12000,24,Female,South,Small Business,1,57,2023-05-26,"Delivery was late, not happy.",Positive
3267,S003268,CUST00876,P007,Pen Pack,Office Supplies,50,5,2020-03-01,250,57,Female,East,Small Business,1,20,2023-04-11,"Met expectations, nothing special.",Neutral
3268,S003269,CUST01337,P001,Laptop,Electronics,70000,1,2022-04-15,70000,63,Male,West,Corporate,0,28,2023-01-13,Highly recommend to others.,Positive
3269,S003270,CUST00650,P002,Smartphone,Electronics,25000,5,2022-03-06,125000,56,Male,East,Small Business,0,26,2023-04-23,"Met expectations, nothing special.",Neutral
3270,S003271,CUST00627,P004,Desk,Furniture,12000,1,2022-10-26,12000,33,Male,South,Corporate,0,25,2023-11-04,"Worth the price, happy with the purchase.",Positive
3271,S003272,CUST01608,P002,Smartphone,Electronics,25000,4,2020-07-08,100000,21,Male,North,Consumer,0,21,2023-11-21,Easy to use and reliable.,Neutral
3272,S003273,CUST01547,P007,Pen Pack,Office Supplies,50,1,2023-08-03,50,50,Female,West,Small Business,1,17,2023-10-13,"Terrible experience, will not buy again.",Negative
3273,S003274,CUST00690,P002,Smartphone,Electronics,25000,4,2023-05-28,100000,48,Male,West,Corporate,0,1,2023-07-10,Product quality could be better.,Neutral
3274,S003275,CUST00346,P002,Smartphone,Electronics,25000,1,2021-10-14,25000,61,Female,West,Consumer,0,1,2023-10-18,Product quality could be better.,Neutral
3275,S003276,CUST00329,P005,Printer,Electronics,15000,3,2021-05-15,45000,61,Female,West,Corporate,0,30,2023-03-03,"Great product, very satisfied.",Positive
3276,S003277,CUST00804,P001,Laptop,Electronics,70000,5,2023-12-26,350000,45,Male,North,Consumer,0,31,2023-01-21,"Great product, very satisfied.",Positive
3277,S003278,CUST01752,P004,Desk,Furniture,12000,4,2021-12-30,48000,59,Male,West,Consumer,0,25,2023-09-07,"Delivery was late, not happy.",Positive
3278,S003279,CUST00717,P003,Office Chair,Furniture,8000,5,2021-11-16,40000,47,Female,South,Consumer,0,18,2023-05-02,"Met expectations, nothing special.",Neutral
3279,S003280,CUST00097,P008,Headphones,Electronics,3000,3,2023-09-25,9000,35,Male,South,Small Business,0,41,2023-01-08,"Met expectations, nothing special.",Neutral
3280,S003281,CUST00228,P004,Desk,Furniture,12000,5,2023-02-22,60000,26,Female,West,Corporate,1,37,2023-09-12,"Met expectations, nothing special.",Neutral
3281,S003282,CUST01256,P002,Smartphone,Electronics,25000,4,2023-07-02,100000,43,Male,North,Small Business,0,32,2023-04-04,Highly recommend to others.,Positive
3282,S003283,CUST01881,P004,Desk,Furniture,12000,4,2021-03-05,48000,49,Female,South,Small Business,1,20,2023-11-20,Easy to use and reliable.,Neutral
3283,S003284,CUST00367,P006,Notebook,Office Supplies,100,4,2021-10-01,400,63,Female,West,Small Business,1,28,2023-01-11,Easy to use and reliable.,Neutral
3284,S003285,CUST01371,P001,Laptop,Electronics,70000,4,2023-06-10,280000,34,Male,West,Small Business,0,37,2023-06-04,"Met expectations, nothing special.",Neutral
3285,S003286,CUST00330,P003,Office Chair,Furniture,8000,5,2021-04-22,40000,37,Male,South,Small Business,1,2,2023-08-31,"Delivery was late, not happy.",Positive
3286,S003287,CUST00450,P006,Notebook,Office Supplies,100,5,2022-11-26,500,50,Male,North,Corporate,0,17,2023-07-11,Highly recommend to others.,Positive
3287,S003288,CUST00674,P003,Office Chair,Furniture,8000,2,2023-08-11,16000,44,Male,East,Corporate,1,15,2023-04-01,"Great product, very satisfied.",Positive
3288,S003289,CUST00052,P009,Monitor,Electronics,12000,2,2022-04-17,24000,54,Female,West,Corporate,0,53,2023-03-22,Highly recommend to others.,Positive
3289,S003290,CUST00836,P009,Monitor,Electronics,12000,3,2021-09-25,36000,43,Male,East,Consumer,0,21,2023-12-25,Highly recommend to others.,Positive
3290,S003291,CUST00782,P003,Office Chair,Furniture,8000,5,2020-06-16,40000,59,Male,North,Corporate,0,37,2023-06-27,Product quality could be better.,Neutral
3291,S003292,CUST01405,P001,Laptop,Electronics,70000,1,2020-07-15,70000,27,Male,North,Small Business,0,27,2023-12-01,"Terrible experience, will not buy again.",Negative
3292,S003293,CUST01071,P004,Desk,Furniture,12000,3,2020-11-25,36000,27,Female,East,Consumer,0,46,2023-05-18,"Terrible experience, will not buy again.",Negative
3293,S003294,CUST01635,P006,Notebook,Office Supplies,100,1,2021-05-08,100,46,Female,East,Small Business,0,22,2023-11-07,"Great product, very satisfied.",Positive
3294,S003295,CUST00334,P005,Printer,Electronics,15000,2,2022-07-03,30000,28,Male,West,Corporate,0,43,2023-03-12,Highly recommend to others.,Positive
3295,S003296,CUST00078,P010,Projector,Electronics,45000,2,2021-10-25,90000,42,Female,East,Consumer,1,58,2023-07-12,Highly recommend to others.,Positive
3296,S003297,CUST01046,P001,Laptop,Electronics,70000,2,2023-12-28,140000,60,Male,West,Corporate,0,56,2023-12-17,"Delivery was late, not happy.",Positive
3297,S003298,CUST00954,P006,Notebook,Office Supplies,100,5,2023-10-12,500,42,Male,West,Small Business,0,51,2023-01-20,Too expensive for the features offered.,Negative
3298,S003299,CUST00546,P007,Pen Pack,Office Supplies,50,4,2022-05-03,200,26,Male,West,Consumer,0,12,2023-02-19,Excellent customer service.,Positive
3299,S003300,CUST00403,P010,Projector,Electronics,45000,3,2023-04-04,135000,61,Female,South,Small Business,1,22,2023-09-16,"Worth the price, happy with the purchase.",Positive
3300,S003301,CUST01487,P007,Pen Pack,Office Supplies,50,5,2022-05-24,250,19,Female,North,Consumer,0,56,2023-02-25,Too expensive for the features offered.,Negative
3301,S003302,CUST00161,P001,Laptop,Electronics,70000,2,2020-07-12,140000,50,Female,West,Corporate,0,44,2023-03-02,"Worth the price, happy with the purchase.",Positive
3302,S003303,CUST01171,P009,Monitor,Electronics,12000,3,2021-06-30,36000,48,Female,South,Corporate,0,35,2023-07-02,"Delivery was late, not happy.",Positive
3303,S003304,CUST00317,P003,Office Chair,Furniture,8000,1,2021-09-08,8000,26,Female,East,Small Business,0,56,2023-11-16,"Met expectations, nothing special.",Neutral
3304,S003305,CUST01070,P003,Office Chair,Furniture,8000,3,2021-02-19,24000,50,Male,East,Consumer,0,22,2023-06-03,Highly recommend to others.,Positive
3305,S003306,CUST00116,P006,Notebook,Office Supplies,100,5,2020-06-27,500,27,Female,South,Consumer,0,31,2023-02-28,Product quality could be better.,Neutral
3306,S003307,CUST01622,P002,Smartphone,Electronics,25000,2,2021-01-18,50000,58,Female,North,Consumer,0,51,2023-05-22,"Worth the price, happy with the purchase.",Positive
3307,S003308,CUST01644,P001,Laptop,Electronics,70000,1,2020-11-03,70000,21,Male,South,Corporate,0,10,2023-05-05,"Great product, very satisfied.",Positive
3308,S003309,CUST01111,P010,Projector,Electronics,45000,2,2021-12-09,90000,31,Female,North,Small Business,0,42,2023-09-08,Too expensive for the features offered.,Negative
3309,S003310,CUST01151,P010,Projector,Electronics,45000,5,2021-12-16,225000,44,Male,South,Corporate,0,40,2023-06-26,"Terrible experience, will not buy again.",Negative
3310,S003311,CUST00165,P003,Office Chair,Furniture,8000,2,2022-06-17,16000,30,Male,South,Corporate,0,9,2023-08-31,"Met expectations, nothing special.",Neutral
3311,S003312,CUST00781,P004,Desk,Furniture,12000,5,2023-01-28,60000,51,Female,West,Consumer,0,58,2023-04-19,Too expensive for the features offered.,Negative
3312,S003313,CUST00102,P009,Monitor,Electronics,12000,1,2023-06-10,12000,38,Female,West,Consumer,0,55,2023-08-03,"Great product, very satisfied.",Positive
3313,S003314,CUST01273,P001,Laptop,Electronics,70000,4,2020-02-14,280000,52,Male,North,Corporate,0,13,2023-12-24,Highly recommend to others.,Positive
3314,S003315,CUST00977,P009,Monitor,Electronics,12000,2,2023-12-15,24000,34,Female,West,Small Business,0,50,2023-04-02,Too expensive for the features offered.,Negative
3315,S003316,CUST01736,P004,Desk,Furniture,12000,2,2021-09-25,24000,48,Male,East,Consumer,0,28,2023-07-01,Excellent customer service.,Positive
3316,S003317,CUST01490,P002,Smartphone,Electronics,25000,2,2021-02-23,50000,31,Female,East,Corporate,0,52,2023-10-21,Excellent customer service.,Positive
3317,S003318,CUST01219,P009,Monitor,Electronics,12000,1,2022-05-29,12000,31,Male,East,Small Business,1,10,2023-08-04,"Great product, very satisfied.",Positive
3318,S003319,CUST01587,P007,Pen Pack,Office Supplies,50,1,2021-01-24,50,28,Male,East,Corporate,0,32,2023-12-18,Excellent customer service.,Positive
3319,S003320,CUST01798,P002,Smartphone,Electronics,25000,1,2021-10-25,25000,55,Female,South,Corporate,0,14,2023-01-07,"Great product, very satisfied.",Positive
3320,S003321,CUST01982,P005,Printer,Electronics,15000,2,2020-01-30,30000,61,Female,North,Small Business,0,12,2023-07-29,Product quality could be better.,Neutral
3321,S003322,CUST01016,P003,Office Chair,Furniture,8000,3,2022-06-02,24000,53,Female,West,Corporate,0,49,2023-08-04,"Met expectations, nothing special.",Neutral
3322,S003323,CUST00474,P007,Pen Pack,Office Supplies,50,2,2021-01-08,100,22,Male,West,Corporate,0,59,2023-10-13,"Great product, very satisfied.",Positive
3323,S003324,CUST01169,P005,Printer,Electronics,15000,2,2023-01-25,30000,30,Male,South,Small Business,0,6,2023-07-04,Easy to use and reliable.,Neutral
3324,S003325,CUST01786,P006,Notebook,Office Supplies,100,1,2021-10-20,100,19,Male,South,Corporate,0,28,2023-12-23,"Terrible experience, will not buy again.",Negative
3325,S003326,CUST00798,P006,Notebook,Office Supplies,100,1,2021-12-29,100,60,Male,East,Corporate,0,52,2023-02-23,Easy to use and reliable.,Neutral
3326,S003327,CUST00414,P001,Laptop,Electronics,70000,4,2020-06-05,280000,35,Male,North,Corporate,0,36,2023-10-20,"Worth the price, happy with the purchase.",Positive
3327,S003328,CUST00594,P007,Pen Pack,Office Supplies,50,5,2021-03-17,250,54,Female,South,Consumer,1,45,2023-10-26,"Delivery was late, not happy.",Positive
3328,S003329,CUST01328,P008,Headphones,Electronics,3000,5,2021-12-07,15000,53,Female,North,Corporate,0,8,2023-05-25,Product quality could be better.,Neutral
3329,S003330,CUST01222,P001,Laptop,Electronics,70000,1,2020-03-21,70000,47,Male,West,Corporate,0,32,2023-10-23,"Worth the price, happy with the purchase.",Positive
3330,S003331,CUST00245,P005,Printer,Electronics,15000,1,2023-06-11,15000,24,Female,North,Consumer,0,25,2023-12-13,Easy to use and reliable.,Neutral
3331,S003332,CUST00376,P009,Monitor,Electronics,12000,4,2021-01-08,48000,44,Female,West,Small Business,0,27,2023-05-07,Too expensive for the features offered.,Negative
3332,S003333,CUST01810,P005,Printer,Electronics,15000,5,2022-10-31,75000,59,Male,West,Consumer,1,31,2023-03-17,"Terrible experience, will not buy again.",Negative
3333,S003334,CUST00015,P001,Laptop,Electronics,70000,3,2022-01-25,210000,46,Female,West,Corporate,0,40,2023-03-09,"Met expectations, nothing special.",Neutral
3334,S003335,CUST00443,P005,Printer,Electronics,15000,5,2021-12-22,75000,32,Female,South,Small Business,0,10,2023-06-28,Too expensive for the features offered.,Negative
3335,S003336,CUST00451,P010,Projector,Electronics,45000,1,2020-09-21,45000,46,Female,East,Consumer,0,31,2023-05-26,"Met expectations, nothing special.",Neutral
3336,S003337,CUST01636,P010,Projector,Electronics,45000,2,2023-03-17,90000,52,Female,North,Small Business,1,13,2023-01-21,Product quality could be better.,Neutral
3337,S003338,CUST00162,P007,Pen Pack,Office Supplies,50,2,2022-07-05,100,40,Female,West,Small Business,0,15,2023-05-26,Excellent customer service.,Positive
3338,S003339,CUST00034,P009,Monitor,Electronics,12000,1,2021-02-18,12000,51,Male,South,Corporate,0,42,2023-05-22,"Delivery was late, not happy.",Positive
3339,S003340,CUST01660,P002,Smartphone,Electronics,25000,5,2023-01-19,125000,59,Male,East,Corporate,0,6,2023-11-09,"Great product, very satisfied.",Positive
3340,S003341,CUST00053,P002,Smartphone,Electronics,25000,5,2021-01-14,125000,52,Female,West,Consumer,0,16,2023-06-05,"Great product, very satisfied.",Positive
3341,S003342,CUST01208,P008,Headphones,Electronics,3000,4,2022-10-06,12000,28,Male,South,Small Business,1,38,2023-12-11,"Met expectations, nothing special.",Neutral
3342,S003343,CUST00619,P009,Monitor,Electronics,12000,2,2022-04-17,24000,50,Male,East,Corporate,0,44,2023-04-05,Highly recommend to others.,Positive
3343,S003344,CUST00942,P001,Laptop,Electronics,70000,5,2020-11-06,350000,23,Female,North,Corporate,1,20,2023-03-03,"Delivery was late, not happy.",Positive
3344,S003345,CUST01966,P004,Desk,Furniture,12000,5,2023-11-17,60000,62,Female,North,Small Business,0,46,2023-10-13,"Terrible experience, will not buy again.",Negative
3345,S003346,CUST01515,P005,Printer,Electronics,15000,2,2022-09-29,30000,50,Female,West,Corporate,1,4,2023-08-06,Product quality could be better.,Neutral
3346,S003347,CUST00019,P006,Notebook,Office Supplies,100,3,2021-01-12,300,37,Male,South,Consumer,0,7,2023-02-23,"Great product, very satisfied.",Positive
3347,S003348,CUST01953,P002,Smartphone,Electronics,25000,5,2021-07-26,125000,26,Male,North,Corporate,0,46,2023-11-22,"Met expectations, nothing special.",Neutral
3348,S003349,CUST01646,P004,Desk,Furniture,12000,5,2023-11-08,60000,41,Female,East,Small Business,1,40,2023-04-08,Too expensive for the features offered.,Negative
3349,S003350,CUST01666,P001,Laptop,Electronics,70000,4,2023-07-27,280000,28,Female,West,Small Business,0,10,2023-11-30,Product quality could be better.,Neutral
3350,S003351,CUST00205,P005,Printer,Electronics,15000,1,2020-05-22,15000,18,Female,West,Consumer,0,13,2023-12-26,"Met expectations, nothing special.",Neutral
3351,S003352,CUST01718,P009,Monitor,Electronics,12000,3,2023-07-12,36000,31,Female,North,Consumer,0,57,2023-07-30,Product quality could be better.,Neutral
3352,S003353,CUST00482,P010,Projector,Electronics,45000,3,2020-04-18,135000,39,Male,West,Small Business,1,36,2023-03-05,Highly recommend to others.,Positive
3353,S003354,CUST00010,P006,Notebook,Office Supplies,100,2,2020-12-14,200,36,Female,West,Small Business,1,15,2023-04-17,Easy to use and reliable.,Neutral
3354,S003355,CUST00022,P006,Notebook,Office Supplies,100,3,2021-05-05,300,25,Female,South,Consumer,1,41,2023-07-28,"Great product, very satisfied.",Positive
3355,S003356,CUST01108,P003,Office Chair,Furniture,8000,2,2020-08-12,16000,29,Male,East,Consumer,0,35,2023-06-09,Product quality could be better.,Neutral
3356,S003357,CUST00505,P001,Laptop,Electronics,70000,5,2022-07-11,350000,24,Female,East,Consumer,0,37,2023-10-01,"Met expectations, nothing special.",Neutral
3357,S003358,CUST01269,P002,Smartphone,Electronics,25000,1,2022-06-26,25000,32,Female,West,Consumer,1,34,2023-02-08,"Met expectations, nothing special.",Neutral
3358,S003359,CUST01549,P005,Printer,Electronics,15000,5,2022-02-25,75000,22,Female,South,Small Business,0,52,2023-04-25,Product quality could be better.,Neutral
3359,S003360,CUST01536,P005,Printer,Electronics,15000,2,2023-04-11,30000,60,Male,South,Consumer,0,51,2023-03-19,"Delivery was late, not happy.",Positive
3360,S003361,CUST01100,P004,Desk,Furniture,12000,4,2023-03-21,48000,29,Female,South,Corporate,0,16,2023-04-17,"Worth the price, happy with the purchase.",Positive
3361,S003362,CUST00950,P006,Notebook,Office Supplies,100,2,2023-01-08,200,25,Female,South,Corporate,0,13,2023-01-08,"Terrible experience, will not buy again.",Negative
3362,S003363,CUST00219,P009,Monitor,Electronics,12000,5,2022-12-21,60000,32,Male,West,Small Business,0,43,2023-12-20,Easy to use and reliable.,Neutral
3363,S003364,CUST01503,P010,Projector,Electronics,45000,1,2020-04-12,45000,22,Female,South,Corporate,0,1,2023-01-12,Easy to use and reliable.,Neutral
3364,S003365,CUST01951,P001,Laptop,Electronics,70000,3,2020-05-16,210000,60,Male,North,Corporate,1,19,2023-12-04,Highly recommend to others.,Positive
3365,S003366,CUST00026,P002,Smartphone,Electronics,25000,5,2021-01-12,125000,51,Female,East,Consumer,0,5,2023-02-24,Highly recommend to others.,Positive
3366,S003367,CUST01312,P004,Desk,Furniture,12000,4,2023-12-23,48000,19,Female,West,Small Business,0,59,2023-12-03,"Great product, very satisfied.",Positive
3367,S003368,CUST00133,P006,Notebook,Office Supplies,100,1,2022-02-24,100,21,Female,South,Corporate,1,1,2023-11-17,"Terrible experience, will not buy again.",Negative
3368,S003369,CUST01940,P005,Printer,Electronics,15000,1,2022-11-19,15000,36,Male,East,Consumer,0,6,2023-05-06,Too expensive for the features offered.,Negative
3369,S003370,CUST01702,P003,Office Chair,Furniture,8000,3,2022-09-24,24000,52,Female,South,Small Business,0,52,2023-09-22,"Great product, very satisfied.",Positive
3370,S003371,CUST01324,P007,Pen Pack,Office Supplies,50,4,2022-03-23,200,41,Male,West,Corporate,1,8,2023-06-26,"Worth the price, happy with the purchase.",Positive
3371,S003372,CUST01501,P010,Projector,Electronics,45000,5,2021-08-14,225000,21,Male,East,Small Business,0,5,2023-05-30,"Great product, very satisfied.",Positive
3372,S003373,CUST01931,P007,Pen Pack,Office Supplies,50,3,2021-07-31,150,49,Male,North,Consumer,1,40,2023-12-24,"Worth the price, happy with the purchase.",Positive
3373,S003374,CUST00908,P009,Monitor,Electronics,12000,3,2020-11-11,36000,32,Male,East,Small Business,0,34,2023-05-16,Highly recommend to others.,Positive
3374,S003375,CUST00084,P008,Headphones,Electronics,3000,5,2023-03-01,15000,35,Male,West,Corporate,0,41,2023-06-18,"Terrible experience, will not buy again.",Negative
3375,S003376,CUST01918,P005,Printer,Electronics,15000,5,2022-07-25,75000,54,Female,South,Corporate,0,9,2023-08-19,"Worth the price, happy with the purchase.",Positive
3376,S003377,CUST01723,P005,Printer,Electronics,15000,1,2023-06-24,15000,22,Female,West,Small Business,0,9,2023-05-14,Product quality could be better.,Neutral
